A,B,C,D,E,F
0.49437439536817607,0.7259733295962965,0.9423175090530821,0.7994973758517829,0.3361084764344665,0.227570267789155
0.20044508780380965,0.19562155102639311,0.29372529511638146,0.41535172313084645,0.8262767519127856,0.9605930205494421
0.47187011101897514,0.11781289037133724,0.5966252576483886,0.4223572439274689,0.05016166801291844,0.5801874838489514
0.08010584829316669,0.11094989618218998,0.577118921374507,0.13044780511383702,0.3186511961413624,0.4410609316531826
0.0219771080566028,0.971350065401376,0.3955311513367098,0.2772002305151433,0.48973206278320913,0.26029166773344514
0.6508287790029615,0.6487440209749128,0.7621111165758931,0.5901150770102477,0.3067142815796132,0.029548038263055854
0.725630717906952,0.1367001653968074,0.2545008897098773,0.8822482679580523,0.8561128355441366,0.902911778991251
0.9940807909279783,0.46457668035540034,0.22100549599083452,0.38759947307697484,0.7115393995006069,0.8884581220514126
0.4832605276200147,0.8091607997633791,0.01713230751496686,0.5159800387052245,0.17901189566681253,0.2871042679236827
0.5721076819758096,0.7225417228549125,0.14363368720687975,0.9883295556986882,0.5842052563077662,0.6285652989337831
0.7260552073658514,0.045752082435424724,0.9817791827279846,0.5406504598166547,0.8116982030267315,0.216529665991525
0.39380215114748673,0.4483537559748627,0.6121495572547817,0.9262893351211704,0.8721586486822221,0.7458334943269709
0.34893633334547625,0.8011901451192982,0.7996599528765357,0.4315883471088331,0.6872259662439076,0.5752720770786645
0.030040504830774806,0.729157836311398,0.0894890416470403,0.7580522465594657,0.1382503117588456,0.0769405621060929
0.6758359979969327,0.2650261039601769,0.4444680175069342,0.91699261001817,0.09466122933406129,0.49481166476608707
0.971343485791024,0.7734071450717445,0.533629680357283,0.5728352142034837,0.880734554880769,0.05500549838671942
0.26156532007470745,0.5688887711863863,0.8060055769015926,0.8974136734706006,0.4106686625225848,0.8194648847994119
0.24792750938495112,0.3511032559051368,0.1500862830892794,0.8042406991919296,0.8973031948705935,0.20196001409233955
0.9229785406548567,0.32159927289500534,0.8512718411247183,0.48259466500471027,0.03972080594324179,0.7388295980864127
0.11320295574434136,0.8024185410645275,0.8175513798009871,0.8331250843080908,0.6885101371529978,0.6432981714026487
0.20010578750666408,0.5078762937339092,0.05722257975794398,0.8027214430061289,0.4208115252730993,0.07183242611961749
0.9428644208477389,0.8865049579387568,0.4796932030530088,0.6576593714725812,0.9476419959308047,0.034460630188064445
0.6399407945562995,0.1940246713805729,0.18040091989492257,0.6143165809889138,0.18421006065615464,0.8997181319768774
0.633596221577232,0.2447837545579924,0.3593451219313679,0.5888234453446062,0.20453935796934086,0.7885748420143504
0.5540508986589202,0.8857410833651015,0.7899937841715242,0.9873500642802423,0.022435383904396256,0.5801280838681615
0.3912299754317753,0.8743091788851298,0.759204404747408,0.5397554085494484,0.9380317031460418,0.9974648886382316
0.7443347484465107,0.9054034079112855,0.659617538634872,0.4166167765684552,0.7838473041486362,0.40756599670713933
0.5850292438261506,0.552031900874681,0.8227694120863914,0.4644394354046203,0.33404618801950825,0.733235017940782
0.8792781632373775,0.5071111053883187,0.11334081636991644,0.06486548035200146,0.9285214650999357,0.5666216210308588
0.02262221247672369,0.6696302694228345,0.9248148512375849,0.1788935808194334,0.7792215047715421,0.5065599280335958
0.8882065405855443,0.6118350874729154,0.9570689252945194,0.2460975860719945,0.586750387532508,0.08334328997937235
0.31549670919074,0.8550771297028646,0.3684209534709164,0.27919553325506563,0.5683095566245522,0.2526761198979486
0.4681869076861055,0.11734685640419407,0.021417257063525263,0.49426288404477015,0.45457300819430835,0.26431565030112414
0.1655078894392249,0.2679406122756679,0.6578385179273694,0.5389458870798765,0.33691605645413436,0.09156872549069517
0.4302062916801749,0.7306966822918489,0.09538736569077111,0.7252979244159453,0.24559811219662409,0.4618976009135216
0.4427232151759265,0.7963916481321124,0.9548516246628574,0.4017774151587167,0.8615840329484532,0.3624441495739873
0.1983588410428424,0.36330081975107564,0.871755450681706,0.5312927699909453,0.6322779202675055,0.175176926907868
0.8958003549452029,0.12826912942299695,0.7744305221390273,0.1995700301553054,0.16988169171293088,0.3518302717390652
0.6748839212386524,0.9340925566591087,0.9823601657863986,0.040940536547379835,0.9094182383157763,0.2455504251067976
0.578847743814509,0.5305212165134189,0.33280834797073744,0.6011812395242898,0.33608969049508275,0.2842859561130424
0.8257317692871815,0.30376232457409535,0.896673112231712,0.821122809461246,0.6084422506389333,0.8592256480669159
0.9429236738168044,0.0928251680083606,0.07572823466765999,0.10477408418525425,0.6134358083352716,0.7573008648525653
0.4899213838600268,0.808953912619857,0.28538769202718106,0.9112598907199887,0.478814179625468,0.8011754196858508
0.5262108745374106,0.030294675638220414,0.2422880540008261,0.4133817903908824,0.8323964999670415,0.8072621556520886
0.023767433359645707,0.8828002266520251,0.3110707680899487,0.372091287170794,0.5813461786897651,0.8689391817793028
0.340166641135101,0.2908317777222895,0.09029300252350447,0.032068998099895496,0.9043409891031821,0.9927585651902168
0.9844503030178172,0.43691601900228827,0.041137516358004333,0.01168387809918392,0.8481986374422819,0.9491901232434937
0.6106270546249579,0.5103222188595394,0.08650715911951679,0.011720172964838627,0.7237224611546363,0.4493023586285215
0.9314598011208925,0.9341662746711342,0.3397784062803275,0.6835837665491216,0.9696008519011545,0.3889879372168813
0.7276499230887422,0.3549601796656412,0.3000044858249262,0.722143905680315,0.09106701780354942,0.4564086854433015
0.4233523735899267,0.8017630888875379,0.34228637019828634,0.735445097808968,0.7787248122379905,0.10817729526371933
0.21702663334357764,0.40897914759692955,0.4423743504719586,0.28862381103850565,0.19629188742953818,0.11557190523190808
0.13536859690474712,0.3901803320512873,0.8877930181633765,0.8854263878836128,0.4001151545308329,0.6553955918432278
0.23369766398962633,0.298342621312751,0.6025943058706735,0.8857626979358033,0.4942152497141158,0.905456363081205
0.40099888967180464,0.6922087431453012,0.6068509229983766,0.9897924544048399,0.34309620524355233,0.46330145982809456
0.8355383621360934,0.08019066712569234,0.24076125508089075,0.43279900395077886,0.7255588413979805,0.5421749822462886
0.6743728142284194,0.28688155487591116,0.46616787439088614,0.04459516525665319,0.20787839220473692,0.8106405405664712
0.30353553919066145,0.6880625292056811,0.7592662617446739,0.5712260299321964,0.41271612516873557,0.33797694321201766
0.9118580965420701,0.1040519675665974,0.5215467027209227,0.8998016296421025,0.5667145216392261,0.6013463978728549
0.1132675323628437,0.9492842446431288,0.9298190826062608,0.3122779586990194,0.4263933323717951,0.22850548680378435
0.06367732213551125,0.8109970295606665,0.46222063302838245,0.36334238653566897,0.032551761703821125,0.8764690742395133
0.7750581650908999,0.7073844573673408,0.18248084900614936,0.2855917405460525,0.40332555051708663,0.15848144523285113
0.6281383608388409,0.8998456171676538,0.4822851834095607,0.9038351553929274,0.6505241004362137,0.029205020833303785
0.018006324451209976,0.3881195200386127,0.2566072599745852,0.00790770700183141,0.8855424540876607,0.652252586633848
0.15298930843187108,0.1547469169391773,0.9501217212213562,0.03087406158172956,0.4293974790084203,0.5048471842178445
0.03885299137193943,0.8689872804056865,0.09393986887796946,0.8783798383652754,0.5887294519301393,0.18628527584958232
0.6594922074961189,0.1638923602669935,0.04427100229239889,0.864301988929625,0.19770121671966168,0.11144450555746366
0.33000694843725475,0.5873012633097281,0.9463847285186621,0.1847373381485271,0.3144337563947843,0.13350415413355343
0.06296466217628782,0.7393058171625162,0.5449130920943538,0.666034835873667,0.08320983694108575,0.8470495436238243
0.6773534285042742,0.21167798606645194,0.14498197959319947,0.585565380104566,0.4917224305991781,0.7714448954717927
0.7328084176034431,0.8469515004924829,0.9330738626564341,0.48235776827250687,0.3418667408423077,0.03126396064641379
0.13203631725039844,0.4977688761980581,0.014865112401320046,0.3438795504713973,0.27550617714713654,0.10630420256284057
0.9922366752178913,0.7381918964710358,0.6455181789624248,0.9341972787895516,0.9846166626804351,0.05399244683020943
0.653736180089138,0.6852954560762244,0.04959665767167176,0.11943165747928464,0.1619608183514838,0.8277491678416703
0.20687371855080805,0.28395947685794487,0.5312201137623057,0.8642294737551396,0.3788801889497807,0.7154459273049171
0.7996311013769143,0.5088241305256748,0.1870507036615312,0.3404664363215104,0.3765460007475815,0.47345552106703026
0.3186336613486819,0.15380029595658473,0.7984148961096792,0.03610296916097988,0.8845908075556184,0.8989068459161988
0.6535253813315922,0.7955565625029813,0.6843476836267604,0.4039419887687107,0.03876601462800522,0.10417057443905797
0.6052167542150482,0.6029884784193879,0.580425324104643,0.4263041167233115,0.02358774067848901,0.7309300635928269
0.584963242940055,0.22794099357014674,0.9622584103005619,0.4714229820245547,0.057828486380596344,0.19830660827762026
0.09261865586720874,0.34055295580115297,0.05836341179670168,0.05187579126306874,0.42403267656489274,0.3981341073288257
0.13785475603284614,0.5575521023801211,0.2536178068959585,0.892293473329671,0.8667579464099142,0.30717263803717965
0.8350043418273884,0.1585370654406395,0.2675128206945533,0.3735175188694184,0.5799131748261387,0.21607807136086576
0.5371265159890231,0.9023679836966976,0.8222157012730925,0.1187344378032189,0.350529191842919,0.12209603212279829
0.07828540013518326,0.01652022170214451,0.768708722954046,0.48870820697807815,0.1413936856310497,0.03779438891961351
0.8765417183942626,0.19668750727185036,0.5314064497960455,0.2306350702275073,0.9146640118510397,0.8083601200003737
0.1428630500922543,0.15139621537346248,0.6313164405501325,0.7493590468573118,0.3277817402642832,0.6008869224525647
0.3889176351280086,0.4067598747543357,0.8379708633646452,0.5256804761949495,0.4056214872908517,0.028687450169551987
0.4944129486887545,0.10779253203983952,0.6383477060201607,0.6188904420178716,0.9090850828362739,0.9632698953830937
0.0593871396417871,0.30179836328955145,0.26554701441385964,0.8282412674582545,0.180138865502384,0.5976941627853224
0.7464284552496515,0.4563104346746115,0.7630615018279961,0.7159248690747602,0.9954716363146608,0.17635426670218224
0.7369174701073922,0.6571471786914858,0.9263414871352808,0.15156544242338932,0.1799301895208868,0.6775158361931655
0.8579310877572944,0.15163915623010815,0.12071158748783051,0.16391517644800424,0.5911031236518777,0.32113512399084454
0.36399054748028614,0.4548723866373914,0.8695738362703556,0.6517337103783251,0.6853856883996783,0.8860035187359915
0.7895265129977788,0.8356768309562385,0.20668642677130356,0.24244511806642244,0.45095099285461715,0.2732104344971904
0.3491374973187361,0.7127047236485208,0.2814985453703759,0.8056201931820768,0.9291654546232769,0.4447493144720568
0.08002513562281077,0.8908739259950889,0.4274320394708815,0.43350805118944413,0.07377730516712278,0.770255577680151
0.4990582348913416,0.9026337276922894,0.9406245458858046,0.2582846965389325,0.12356173795226255,0.5001572738895308
0.4248915212777743,0.12109443830553124,0.7715235737539204,0.799583434114008,0.4545033253200935,0.8115829575976979
0.03905781666452657,0.5609954207209759,0.38421813150658224,0.3263135517076271,0.5886177938370318,0.8719123060681181
0.19488196528910895,0.7552018281693548,0.5320287820827219,0.7058486275770813,0.506129359770458,0.5935752509313759
0.6947413312685805,0.5945345449543213,0.4299460665204359,0.5020092736882493,0.6573839769976391,0.9488381808568116
0.20327758014399988,0.2916876380273572,0.6379255157590236,0.38316961515461356,0.980739651575151,0.8168745404764666
0.3912039077942241,0.5050617910188012,0.14050995508713737,0.24219268092236768,0.6255026456376223,0.002213289223843895
0.05325091492031242,0.7336135806434715,0.3696975259384985,0.9131722324679095,0.8160519446161474,0.9291591957998357
0.7425874328273804,0.3428777568570659,0.5429306434343328,0.7034587953247919,0.3910374477817625,0.3738476267240287
0.7000367063487412,0.17382579128600628,0.7293432804604635,0.8005529887465652,0.3169191872490449,0.4063084888236925
0.7980526914704235,0.5746375124990055,0.4995986100560873,0.7619920459802939,0.32731343068109076,0.9454014620664186
0.9378944546191867,0.46990400814791056,0.030874684716635903,0.3914426884827197,0.84581783276776,0.4874399705486694
0.6276115326937919,0.747534753758224,0.03568069810219476,0.9425672638976423,0.07040086563906889,0.5335172275499276
0.9225319285631558,0.25706767672196795,0.2908957053690684,0.6313408775352308,0.4397042647656526,0.06036584351226382
0.8514108339964233,0.9487204842593655,0.15515731188528592,0.8634903139687021,0.6308586196500815,0.2501188568067122
0.7515141007817224,0.8106637509867545,0.5133958035865116,0.12753608586017362,0.24251893555198445,0.018188569435306445
0.8783538500526347,0.39757312660796384,0.5983005881109459,0.010293040556299204,0.8817785200071252,0.39520787999403784
0.46718046467031005,0.4202953907141551,0.9104258409931766,0.9584521194664584,0.4474964619096592,0.19851028963668094
0.48175242784726335,0.5782293802683219,0.42694434453163166,0.12404547643907227,0.9059701196123215,0.4225569752535262
0.5655670304738528,0.5498228555643644,0.4872166972270463,0.0760665683475753,0.9014762659985108,0.20820949957843016
0.25474194494611113,0.7960309481229767,0.3063056772000974,0.538875250175099,0.17759157686551819,0.16784949795954907
0.37696085392652656,0.6487576756712015,0.034582330359488545,0.016884847366438027,0.3644254685117504,0.6995759570334551
0.5969990922188602,0.4946164597688191,0.7746505929623394,0.15435053475965876,0.6587833428279748,0.6422335158400588
0.9155026753815914,0.11538907413918242,0.6283079212715688,0.3039733171796253,0.42143597947885636,0.14071252052351468
0.4104509748253209,0.4081460582321904,0.8416061251378032,0.5563368213266583,0.33372970921093537,0.1568183946440006
0.922581921775792,0.015220831511711164,0.19960371091255347,0.23552290572526824,0.021138730457469168,0.6161137572903679
0.7877271584739259,0.8332673481038315,0.9098110995778352,0.7682482754187788,0.23685867898109425,0.9890421894591254
0.18736244461953522,0.1759348501815331,0.971652876706588,0.9379761009467522,0.17968295252570599,0.8534513119854974
0.2604565833658864,0.27433629107794943,0.4482884306405449,0.43439845721659487,0.9326503369343979,0.7137855556506748
0.32909270828302883,0.4306838646545903,0.09008903364661092,0.4860251878886619,0.7653802755411321,0.7270851195599596
0.20226899023276523,0.7902262751015,0.8794445656183782,0.11972621753393564,0.28685869938552844,0.5805917969956522
0.2874864469595759,0.7276109208800193,0.22966411460977065,0.42477468746439195,0.9103378233299573,0.15155795179999898
0.18996157321987828,0.766574020816025,0.616542876154978,0.512870304882459,0.4288200509082253,0.3800744733078435
0.5137914356667242,0.742102393474296,0.212371962817972,0.0892218792831273,0.18956305791706662,0.03784018120478161
0.486845976289503,0.05221621360479589,0.8505464126344662,0.5565485959781034,0.4644740003152634,0.6612006471202646
0.15481221385525812,0.7260652663823814,0.9075064090409762,0.1707759338198357,0.32888881171395823,0.01162990419951071
0.08074296709172546,0.9728787842618764,0.6123421630304459,0.2520924700299817,0.2541838736342312,0.8288040257323238
0.5470521242402607,0.6411145588461648,0.8483165438314677,0.20568624353238962,0.43738077793017527,0.28371050851819934
0.014536700131376423,0.3499049424795624,0.010219514644133176,0.49971530896168836,0.23657448270536918,0.8543185670163871
0.23838982328482727,0.4110801098154607,0.3293500326778396,0.7521219305394007,0.5401785455171322,0.9467538091351345
0.4587395868782208,0.9659863546370917,0.787906508385633,0.024132541221231207,0.9502164645012128,0.004358990953175823
0.03787804614503065,0.3630582375238055,0.9116050364397297,0.06146476283224389,0.26089527631224163,0.3375625249170753
0.5501348505949465,0.8063017624633871,0.9200980101958464,0.5953694857688256,0.20481017417292402,0.3226510087157597
0.6617148258148509,0.7735267485291294,0.09127893292913936,0.1957637749415302,0.12696169231491794,0.23849003339581942
0.002408598401271056,0.470413094103733,0.22851330103202216,0.8063685749037915,0.07156963801348704,0.13192129813176356
0.11891593692880842,0.5192065045395099,0.28292513499935623,0.8881792776038556,0.9462194519635165,0.17667934229821347
0.5002401497092167,0.1461651621090928,0.797437849234942,0.4491643561086085,0.5384210868311103,0.8993084185305258
0.4512918831730134,0.6337071187444728,0.9941304104213852,0.849595351981431,0.46420474900266595,0.38688431153868497
0.6887353392916473,0.8993673128842807,0.6094850552291056,0.8327585934492514,0.030307143807388415,0.8925869020248389
0.05388391494211442,0.11278806292576837,0.5481640410330878,0.35530923666650616,0.9688968546344817,0.3484909560208167
0.8779670669071438,0.004966047072548552,0.4670814254260881,0.11453092992847957,0.8738500582019643,0.4244006530877361
0.2619998902429478,0.7725957897737392,0.7266275562659485,0.7427984520949085,0.8676591683432298,0.026110606209598708
0.43701348158422215,0.1981272369382484,0.26757028145387374,0.0021203462281639274,0.7940557656777124,0.6715253343504971
0.2420069832963735,0.37189803595493,0.9187799197608985,0.12431769355609223,0.4068263776656772,0.9987571566359306
0.7348271144118326,0.9418711162340246,0.8203755306454124,0.03504532325474652,0.4751558654071282,0.6228921962998234
0.696608469489531,0.41098671269474496,0.20670239218149145,0.05088130363805643,0.3005394430529953,0.17941997638291296
0.7603473852283803,0.9480265005812132,0.06362795864319981,0.6436984526787716,0.6882035404677822,0.8628992542838502
0.9342262671580778,0.021181459780998946,0.8346390747614612,0.04236599137936947,0.7530165234843199,0.9290111846698348
0.991067854107708,0.18817242557249636,0.6513900057560305,0.5687258200728976,0.22254156444716677,0.8554741289225027
0.24007243392252176,0.8569692573161309,0.26223060437129686,0.6481115752967855,0.8069594115818752,0.19281592507283185
0.40531037604743436,0.1543708886985108,0.04541872145983761,0.29767703751583585,0.8575678313311487,0.3840358044328729
0.38194078280100563,0.47960849588233034,0.3421804268385974,0.657787690984702,0.6946402333475199,0.740021158439624
0.33656476578017724,0.9585351270952637,0.005051240204830609,0.9687534687880025,0.865337669031274,0.8036646051990113
0.2653400787208585,0.9009621712153141,0.7805730964514165,0.22138412835028032,0.7996481243580119,0.7801106109904842
0.7954018813176232,0.8817358113913956,0.8966261718621058,0.522492130042493,0.455193721462118,0.7829315459850918
0.2812780669965149,0.14324378500612478,0.49937102816561574,0.2124849745182138,0.5776732128394604,0.42283363555118614
0.35777509436469435,0.5297550447338303,0.32728444846577753,0.6708823089378194,0.22505747829937972,0.27619411461346144
0.7772298333155258,0.21641678893958682,0.885715765934324,0.96293949667287,0.011275332689644424,0.9104556032622525
0.09288389424016608,0.9515354300710084,0.7330425951380453,0.7245368236312559,0.014145760389557394,0.37783089723561625
0.06659102348401014,0.559393773477315,0.4267641255177176,0.553096841268278,0.9099745735380346,0.41535593631766987
0.6234212933776134,0.3355390790009545,0.8926610333817792,0.6820774745487743,0.6120599948892967,0.7728631032826393
0.10367352624353432,0.33023254079313447,0.881786429391942,0.5878523766673573,0.47862389721311704,0.6907279038710623
0.4678332053915084,0.5846659950913763,0.3890211530530887,0.5123254914062992,0.5531179230720321,0.02964021990232979
0.982074801159341,0.8408661354302817,0.004033827609030927,0.34095653207885546,0.5969143011732592,0.47606737032519963
0.6646047199788865,0.4172914012326674,0.2934969321381937,0.12164387589959813,0.9337319483476555,0.7818948767234171
0.7620781775974738,0.18316102377615218,0.4757364656820158,0.5270196420507666,0.16463943150396687,0.8601085743736172
0.9427795419796895,0.6697864676972768,0.9156611149761218,0.9383314917473747,0.5709165050227641,0.028556909075507897
0.061424170490972485,0.007464505922845643,0.5347971737732028,0.6118859204234751,0.0012428513827463794,0.40565005254126874
0.5785803630592063,0.1761103674800224,0.7520431642210966,0.32573182120272004,0.7064011901528693,0.35368659510987865
0.8289414384557384,0.688843125825817,0.49512499770223517,0.15571588308926299,0.800675566910579,0.8594075809943003
0.13441209923017117,0.4293009894240699,0.6516875531920227,0.8431557071094552,0.39531477457010333,0.04491270827493843
0.8991385453667096,0.09579512052482009,0.10559108338532563,0.8289863754833827,0.619958718410096,0.015440356771426966
0.1361578834634538,0.8910344333284824,0.3683887809720745,0.6304713711137212,0.5048665323757134,0.16731484723847878
0.30287302446091857,0.4032167073988978,0.28732799173253587,0.9527027090553323,0.6056792162281637,0.026268327305920658
0.6018874505059028,0.0827486817397447,0.0894715976901923,0.3675177599995284,0.2994133405230818,0.3927696450170488
0.26688392679825235,0.5294059843086752,0.17195000401525173,0.2837243202167037,0.2509538777803032,0.4307949970623196
0.730426256433291,0.2879012564971879,0.541712477632519,0.5006825783979544,0.9558198095440478,0.2801843820487898
0.5656137214050464,0.9788523662750617,0.2656346241438815,0.12254674272020427,0.8323261814193581,0.61477188570879
0.6141047200114247,0.45239490207495214,0.8998463610247281,0.39231821122942534,0.22857095616016332,0.9578774889031695
0.12980733447147252,0.5179809082089308,0.03231208830654575,0.21095660001506134,0.84215093197042,0.13259653649670933
0.41782054843289174,0.6123297374114939,0.40301453031477663,0.7182001719520302,0.8073717514889295,0.17472545577405285
0.42707874380679933,0.6590523048808619,0.7131806804142875,0.7145567569544099,0.8071550611203981,0.5647873580359544
0.572760590390352,0.11451388409218877,0.02089764163672969,0.32290346072786247,0.23126734017579864,0.46156269332009836
0.7266683030151614,0.12881593666999291,0.5133980654206652,0.8247515072955318,0.48883608698467873,0.6811628272699152
0.7159199403958807,0.1581724210051887,0.05010421707267543,0.8152385630946113,0.4636629354174695,0.4734330873403445
0.685521177538705,0.9904228003630046,0.4954773477989145,0.7936821712910909,0.35179715891002084,0.2250678413619327
0.04333409255917675,0.16060470675666905,0.2993473756088878,0.5678434168830596,0.4693908461571805,0.44722439642751466
0.08014742527144392,0.7234196167267853,0.8251197458924406,0.6069517343471635,0.09811058168762798,0.2528046626699749
0.982075681267498,0.37517062901817,0.6657236118488261,0.504512739479224,0.26869662002893635,0.37504640409924794
0.19593321745669035,0.10796377585177286,0.09856635497483335,0.6278884089387764,0.8515427597239378,0.931090915330982
0.026685087073889835,0.986703993716997,0.5998785964167147,0.7599925169323903,0.9718467868156759,0.033939413980406674
0.9004493289159875,0.5447030984969536,0.013706311298174345,0.49044232221623363,0.634700896267018,0.11958452055031243
0.976841558442336,0.09093357622441856,0.8126647985389108,0.7995315822434664,0.5041459443701176,0.8106965563005479
0.31377506156822454,0.9957832960435583,0.082510963225909,0.9926257312815818,0.9641023505726938,0.011500539817040578
0.08451744550832341,0.5337018340181723,0.39180575391924266,0.24314758034591533,0.07886422082076694,0.33805181642969795
0.9358318847314837,0.25622655084845003,0.8950486625356338,0.35651217715423256,0.40443535427097943,0.3322418875974137
0.6852501703708983,0.3276483466230774,0.48629162923684,0.8857277899667706,0.7005044666780237,0.5085793488743033
0.5065552308644771,0.08382253713636878,0.9594286501668416,0.33706075519644885,0.15057631929670112,0.4616786286575475
0.06319398174232493,0.43072853955079926,0.1910653542875136,0.548334156425927,0.220659893424761,0.0395085367237995
0.4113822248776382,0.5369690113095457,0.43691350688530917,0.41203245629960306,0.7296166832941277,0.29416829246957155
0.2309410432339961,0.8957193553428409,0.9042893981326905,0.40035060332432126,0.7600882312175187,0.8005010097783466
0.9558466722092994,0.9391393226784248,0.5121795312333706,0.4726700599605619,0.49775011575013217,0.13986527697546536
0.5684395176579856,0.26546430156361256,0.562530815059696,0.13546270381682102,0.1917113580013624,0.5021734865527685
0.6367709225685659,0.4401131368098772,0.14506390355996757,0.8220607767692485,0.01413045052088735,0.3716883067456599
0.140182674554997,0.5994139978454983,0.2905602395597888,0.5079976126030076,0.6827627982664674,0.6400357078715747
0.29993835947308434,0.7811303478984151,0.1658822943635465,0.04693652993716546,0.030491451161346883,0.8262836178898496
0.05669802857808015,0.310856845572278,0.7911090366841543,0.10266308605517038,0.2354329378346961,0.5827227693793522
0.2709186518791086,0.9360876167700645,0.6591786487251209,0.3417232863608133,0.3526386005967693,0.9842138274773417
0.9754411042133712,0.3471070054627343,0.23642060105824447,0.6382311609572244,0.31032325329773447,0.2697494972976592
0.10654024731788947,0.1857740019341375,0.8021388106954469,0.32123575391146897,0.9995347817554759,0.6834667672667681
0.33173626545489987,0.14002926081494782,0.12667160203275774,0.4876103398650524,0.10804959573853101,0.274568283905969
0.2963432595563248,0.9468354226710158,0.7956163649379253,0.5888827641570099,0.7845617337353138,0.18940176550474275
0.6471113656322482,0.49472192704348994,0.7691004292583887,0.35640658701014793,0.5129565827971169,0.10125003938545496
0.8518787367610003,0.1634098875282055,0.8688551685973801,0.49203980289063154,0.34710461494534683,0.3069297444487966
0.3281637510541999,0.6080801592913556,0.03695282743957451,0.3305666124108614,0.05905791847226183,0.46022145193028186
0.9937007205030752,0.4290952919098515,0.7633626493274804,0.6341578290798789,0.5540267117663622,0.7759455398954281
0.05203074316184242,0.9491447370339768,0.9574118549148196,0.3519363314193431,0.8780360738089447,0.5250914793863878
0.8028327983693385,0.7159051509787417,0.33309348098231595,0.5083526839211467,0.09148305923814248,0.6237104946119898
0.01876188933608225,0.4004928745980848,0.3320251888492439,0.08928733237522934,0.9913786721284241,0.34914832960352127
0.13773265876138374,0.00977219894820014,0.33627765279657607,0.27732235552876305,0.5126732944474385,0.026020711016000453
0.9252613170303224,0.2139556921403939,0.8485915664819861,0.29560792614629294,0.8186323746605619,0.2612871575277693
0.1791842689853177,0.5561994755530976,0.208836573176992,0.16876896433975275,0.2558019562539997,0.5230455623185207
0.5984034696998446,0.974689486484535,0.7028735277700678,0.5890797552733935,0.31972589559796605,0.8509989867416073
0.031717635545362444,0.44388610075167945,0.9314662623815064,0.9433243929541406,0.3914113345711564,0.8294131445683613
0.09201346656008857,0.1205712196128117,0.07793123067989993,0.9093198047869399,0.14296652447369185,0.01628723942235688
0.25469705309856305,0.8012238670486634,0.9184371984097482,0.5534020209540895,0.15433462866284964,0.9729932211869158
0.623524683537024,0.530616209290581,0.7391379374566238,0.39399754425860345,0.9846011229770695,0.02660545914520951
0.39269644988464525,0.9709364725263432,0.5853899508782606,0.7271683996734388,0.9973842464466388,0.33800822754905246
0.5923909463893389,0.041465872705020446,0.48613789374888783,0.7642192056545218,0.5553544982756699,0.33374087095955873
0.7217085264930672,0.9899320639250585,0.3321851767998051,0.05228751325867009,0.8597782057019405,0.06315236313322048
0.22804807552947814,0.2850599634729226,0.46073745488108375,0.3161333818937655,0.9820735621472924,0.3171800265723478
0.6775728409877274,0.7512483339468224,0.4204851377240262,0.546904890550061,0.7339992286977598,0.4414911665634077
0.6298287890610438,0.396652326383942,0.8457962910486532,0.09244852393788028,0.6289416325774901,0.42445432514643344
0.4154768058188226,0.6155580608700902,0.49368639322171803,0.7530308905884399,0.7729486300705091,0.9419581943447032
0.4511336166840545,0.01910444917698917,0.7811377824117031,0.11175449675412463,0.7988872569156666,0.45752190833447914
0.9092106693906217,0.6403498459260228,0.7201824823498479,0.47305232616527704,0.7378795440794148,0.6131588883992906
0.6872555020956503,0.4083905015970065,0.6382704817358864,0.0017566810919334985,0.7387405069895948,0.6099992470242473
0.4930690804497213,0.3465975673472287,0.8059025636994962,0.9438488575573957,0.08810750171821147,0.004040891597679841
0.22560163571068914,0.4445247210503189,0.5282294517664821,0.2950526089546389,0.40991493766216713,0.7448699293823703
0.6938897580697135,0.05198278931025979,0.9300748501378134,0.1752858704546919,0.3967975472870191,0.9532850739098065
0.5714700250987029,0.33653799894543346,0.6376346258058412,0.5552813831316923,0.8959836523576951,0.22073665185711366
0.46232431676458363,0.2733216591539267,0.7256902534573832,0.8243669607682198,0.8995004915328889,0.8388104201428387
0.05292017142593364,0.2203558165774181,0.641793819482331,0.7699175295173811,0.004565483976266216,0.2615369749977057
0.9728242874199968,0.4960648261666193,0.6317485863215324,0.8111323348626331,0.548335702523906,0.10347439196386887
0.34903743161011747,0.9390181137379113,0.3406077736053418,0.3807929756269419,0.8082066524464402,0.5881884945116505
0.6522996131005229,0.6463885955651197,0.8729329489685813,0.42502461259622126,0.28049192452930627,0.880680687287248
0.1259010128788125,0.3425650096691545,0.37136492762274587,0.6794721573703745,0.6003323329803788,0.4198903763687504
0.83291597028001,0.7162928032833016,0.00340369514905281,0.18897419490847212,0.7340632266710564,0.28434063825034295
0.6786616009372997,0.1609965027858109,0.5946169986377681,0.031704839432942555,0.41737250116926317,0.1511385211161449
0.6497859488920721,0.4711034941305612,0.3873070551063552,0.10719139707416914,0.29340956248025907,0.21113023620008908
0.8844915819827377,0.3466187025333264,0.09868204285813276,0.645203559947385,0.2756673189276859,0.7702663826817546
0.5364966916029319,0.6178617258375013,0.09795842388866649,0.9611744755513579,0.1301475476397661,0.5495008848138982
0.027405112497823292,0.9641611428448126,0.3684549789005114,0.525716267685614,0.8138155187242119,0.5166545158785977
0.1289624652805368,0.8704837713069663,0.31143486682765764,0.5045679174625607,0.771347378148364,0.6730088692486836
